t,Bowker,Stuart,QS,mut_sum
0.8766194855243373,44.80857927099855,5.5293867277472035,-6.00457677417786,4782.0
0.9241732524402703,37.52406644439168,1.6247668694084165,-5.806428844852538,4888.0
0.8525349063353043,28.31530089235489,3.457427043132026,-4.931301343182321,4789.0
0.805315233112435,47.026630626539344,4.256613890596051,-6.418630608319384,4620.0
0.8238647582375325,29.078117269555143,4.894800261101954,-4.5887547917749325,4682.0
0.4065138133065328,39.17481802897384,2.534510641854868,-5.719811776161548,2945.0
0.9177437316865348,39.12319465558987,4.466439193610208,-5.533548654902433,4897.0
0.6109977220522312,53.8710644150606,0.522262408805732,-6.988245212257797,3943.0
0.5473655017406855,46.84332381581493,3.392311630462233,-6.238404119333304,3569.0
0.5730772848113088,39.3756292638522,0.04728343562629569,-5.912135346013214,3729.0
0.9895268396388395,28.39685674882405,6.112519595810996,-4.5397408469272005,5034.0
0.07176923982957151,23.873704150770752,3.7163281691604912,-3.8520975356285185,672.0
0.34292413135360156,33.27922900766093,2.5646105284273837,-5.365463744329213,2634.0
0.9734434849245024,22.507246397269416,3.5725205999683336,-4.263271065941493,5008.0
0.06045276531801613,25.46467892642555,3.4093138385375825,-3.44345385828831,602.0
0.680307889450798,41.492761894211654,3.4515312767106083,-5.803451793582094,4161.0
0.8308846834005319,28.31155284401577,0.42235441194658085,-5.070029355725021,4689.0
0.553210009780298,26.309162320874282,4.051335633551158,-4.5584983872599745,3729.0
0.971473936526927,28.289727090310095,5.293556736840812,-4.697441161665767,4965.0
0.8840591248140466,12.744565836578467,5.682682979682372,-2.5871387942308726,4830.0
0.2949082953621741,43.987961517022924,2.556004582183569,-6.074596910697796,2354.0
0.9347532599808301,26.182515119080183,2.8345909927192694,-4.278967608093702,5005.0
0.6445093539654247,43.51888050555675,1.2508755729338872,-6.138330566381475,4067.0
0.29630410572638033,30.20200979032319,3.0892250153048297,-4.87366186422272,2427.0
0.5799757158846692,27.463186149503862,1.854268392846905,-4.904033749053241,3778.0
0.24869144634725593,48.38417405533499,2.2890447637782545,-6.297677782504558,1996.0
0.8306465286314285,39.156542890749186,5.052307201868417,-5.707764994255349,4669.0
